guests,bedrooms,beds,room_type,listing_type,latitude,longitude,city,superhost,num_reviews,rating_overall,photos_count,l90d_revenue
7.0,3.0,4.0,entire_home,Entire villa,-8.689,115.1587,Seminyak,True,23.0,4.91,69.0,1733.0
6.0,3.0,3.0,entire_home,Entire villa,-8.689,115.1587,Seminyak,True,12.0,5.0,69.0,6576.0
8.0,3.0,4.0,entire_home,Entire villa,-8.6868,115.1637,Seminyak,True,111.0,4.82,33.0,4694.0
8.0,4.0,5.0,entire_home,Entire villa,-8.6875,115.1637,Seminyak,True,180.0,4.78,35.0,12078.0
5.0,2.0,3.0,entire_home,Entire home,-8.6891,115.1662,Seminyak,True,41.0,4.61,54.0,1240.0
6.0,3.0,3.0,entire_home,Entire villa,-8.689,115.1587,Seminyak,True,24.0,4.92,51.0,1635.0
16.0,8.0,8.0,entire_home,Entire villa,-8.684,115.1607,Seminyak,True,60.0,4.67,47.0,7375.0
6.0,3.0,3.0,entire_home,Entire home,-8.6885,115.1647,Seminyak,True,117.0,4.72,55.0,819.0
6.0,3.0,4.0,entire_home,Entire villa,-8.6844,115.1555,Seminyak,True,15.0,4.93,56.0,5673.0
7.0,3.0,4.0,entire_home,Entire villa,-8.6887,115.1635,Seminyak,True,61.0,4.7,28.0,4798.0
6.0,3.0,3.0,entire_home,Entire villa,-8.6847,115.1634,Seminyak,True,117.0,4.87,43.0,10547.0
10.0,5.0,6.0,entire_home,Entire villa,-8.6881,115.1624,Seminyak,True,78.0,4.92,64.0,12892.0
4.0,2.0,2.0,entire_home,Entire villa,-8.6881,115.1596,Seminyak,True,5.0,5.0,34.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,-8.6929,115.1602,Seminyak,True,187.0,4.64,56.0,1436.0
8.0,4.0,4.0,entire_home,Entire home,-8.6966,115.1686,Seminyak,True,30.0,4.47,38.0,0.0
6.0,3.0,3.0,entire_home,Entire villa,-8.6834,115.1565,Seminyak,True,1.0,4.759614928270952,20.0,4063.0
7.0,3.0,4.0,entire_home,Entire villa,-8.6843,115.1611,Seminyak,True,45.0,4.58,77.0,3101.0
6.0,3.0,3.0,entire_home,Entire villa,-8.6855,115.1618,Seminyak,True,114.0,4.67,48.0,6577.0
5.1931961366051045,2.0,2.4505325701665415,private_room,Private room in rental unit,-8.6927,115.1672,Seminyak,True,1.0,4.759614928270952,8.0,1425.0
4.0,2.0,2.0,entire_home,Entire guest suite,-8.6873,115.1644,Seminyak,True,269.0,4.88,49.0,7675.0
6.0,3.0,3.0,entire_home,Entire villa,-8.6903,115.1751,Seminyak,True,147.0,4.9,36.0,2135.0
8.0,4.0,4.0,entire_home,Entire villa,-8.6859,115.1659,Seminyak,True,17.0,4.29,49.0,4774.0
4.0,2.0,3.0,entire_home,Entire villa,-8.6857,115.1649,Seminyak,True,8.0,4.38,19.0,899.0
4.0,2.0,2.0,entire_home,Entire villa,-8.6849,115.1656,Seminyak,True,35.0,4.8,180.0,5431.0
2.0,1.0,2.0,private_room,Private room in resort,-8.6939,115.1603,Seminyak,True,42.0,4.55,28.0,0.0
9.0,4.0,5.0,entire_home,Entire villa,-8.6859,115.1664,Seminyak,True,16.0,4.88,71.0,4796.0
6.0,3.0,3.0,entire_home,Entire villa,-8.6886,115.1596,Seminyak,True,97.0,4.86,81.0,1325.0
2.0,1.0,1.0,private_room,Private room in rental unit,-8.6889,115.1684,Seminyak,True,268.0,4.58,56.0,245.0
2.0,1.0,1.0,private_room,Private room in rental unit,-8.6888,115.1684,Seminyak,True,274.0,4.61,42.0,79.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,-8.6889,115.1685,Seminyak,True,102.0,4.54,49.0,213.0
2.0,1.0,1.0,private_room,Private room in rental unit,-8.6893,115.1684,Seminyak,True,185.0,4.52,62.0,54.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,-8.6887,115.1684,Seminyak,True,238.0,4.49,55.0,320.0
2.0,1.0,1.0,entire_home,Entire condo,-8.6928,115.1633,Seminyak,True,146.0,4.63,29.0,940.0
4.0,2.0,2.0,entire_home,Entire home,-8.6875,115.1583,Seminyak,True,109.0,4.67,17.0,5980.0
6.0,3.0,3.0,entire_home,Entire villa,-8.6927,115.1704,Seminyak,True,40.0,4.55,62.0,0.0
14.0,6.0,8.0,entire_home,Entire villa,-8.6838,115.1643,Seminyak,True,5.0,4.8,149.0,6301.0
5.0,2.0,3.0,entire_home,Entire villa,-8.6843,115.1651,Seminyak,True,48.0,4.83,21.0,3635.0
4.0,2.0,4.0,entire_home,Entire villa,-8.696,115.1643,Seminyak,True,1.0,4.759614928270952,14.0,861.0
8.0,4.0,4.0,entire_home,Entire villa,-8.6874,115.1588,Seminyak,True,1.0,4.759614928270952,21.0,0.0
16.0,10.0,10.0,entire_home,Entire villa,-8.6876,115.1604,Seminyak,True,2.0,4.759614928270952,39.0,0.0
4.0,2.0,2.0,entire_home,Entire villa,-8.6829,115.156,Seminyak,True,180.0,4.91,20.0,0.0
8.0,4.0,6.0,entire_home,Entire villa,-8.6849,115.1606,Seminyak,True,181.0,4.88,77.0,16580.0
6.0,3.0,3.0,entire_home,Entire villa,-8.6892,115.1636,Seminyak,True,194.0,4.6,37.0,4526.0
4.0,2.0,2.0,entire_home,Entire villa,-8.6852,115.1625,Seminyak,True,450.0,4.73,39.0,8002.0
4.0,2.0,2.0,entire_home,Entire villa,-8.6852,115.1567,Seminyak,True,15.0,4.67,39.0,1318.0
6.0,2.0,2.0,entire_home,Entire villa,-8.6927,115.1726,Seminyak,True,21.0,4.52,23.0,0.0
15.0,5.0,6.0,entire_home,Entire villa,-8.6858,115.1665,Seminyak,True,4.0,4.75,31.0,627.0
8.0,4.0,5.0,entire_home,Entire villa,-8.6901,115.1643,Seminyak,True,237.0,4.75,51.0,11733.0
16.0,8.0,10.0,entire_home,Entire villa,-8.6873,115.1613,Seminyak,True,37.0,4.76,68.0,5160.0
16.0,12.0,12.0,entire_home,Entire villa,-8.6873,115.1613,Seminyak,True,12.0,4.92,76.0,0.0
10.0,4.0,5.0,entire_home,Entire villa,-8.6907,115.165,Seminyak,True,64.0,4.81,34.0,15110.0
4.0,2.0,2.0,entire_home,Entire villa,-8.6937,115.1716,Seminyak,True,7.0,5.0,20.0,0.0
9.0,5.0,6.0,entire_home,Entire villa,-8.6866,115.1664,Seminyak,True,33.0,4.91,41.0,10535.0
10.0,4.0,4.0,entire_home,Entire villa,-8.6873,115.161,Seminyak,True,5.0,4.4,35.0,1979.0
6.0,3.0,3.0,entire_home,Entire villa,-8.6886,115.1575,Seminyak,True,32.0,4.84,61.0,6343.0
10.0,4.0,4.0,entire_home,Entire villa,-8.6898,115.159,Seminyak,True,3.0,5.0,23.0,5869.0
8.0,4.0,6.0,entire_home,Entire home,-8.6891,115.1615,Seminyak,True,99.0,4.94,21.0,2577.0
12.0,5.0,8.0,entire_home,Entire villa,-8.695,115.1686,Seminyak,True,34.0,4.88,32.0,0.0
6.0,3.0,3.0,entire_home,Entire villa,-8.6878,115.1663,Seminyak,True,1.0,4.759614928270952,18.0,3393.0
4.0,2.0,2.0,entire_home,Entire home,-8.684,115.1686,Seminyak,True,160.0,4.84,40.0,1999.0
4.0,2.0,1.0,entire_home,Entire villa,-8.6827,115.1628,Seminyak,True,34.0,4.88,9.0,4080.0
4.0,2.0,2.0,entire_home,Entire villa,-8.6874,115.1613,Seminyak,True,3.0,5.0,90.0,1247.0
4.0,2.0,2.0,entire_home,Entire villa,-8.6904,115.1597,Seminyak,True,1.0,4.759614928270952,28.0,2068.0
2.0,1.0,1.0,private_room,Private room in villa,-8.6941,115.1631,Seminyak,True,66.0,4.74,23.0,0.0
7.0,3.0,4.0,entire_home,Entire home,-26.5361,153.0921,Sunshine Coast Regional,True,55.0,4.76,48.0,9034.0
4.0,2.0,2.0,entire_home,Farm stay,-26.8473,152.8698,Sunshine Coast Regional,True,170.0,4.84,21.0,8137.0
10.0,4.0,6.0,entire_home,Entire home,-26.7155,152.8895,Sunshine Coast Regional,True,448.0,4.96,35.0,48392.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,-26.6953,153.1338,Sunshine Coast Regional,True,517.0,4.68,20.0,3205.0
2.0,1.0,1.0,entire_home,Entire guest suite,-26.5505,153.0971,Sunshine Coast Regional,True,86.0,4.87,16.0,6515.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,-26.6677,152.9472,Sunshine Coast Regional,True,19.0,4.89,20.0,0.0
4.0,1.0,3.0,entire_home,Entire guest suite,-26.7055,153.1287,Sunshine Coast Regional,True,305.0,4.78,71.0,7195.0
9.0,3.0,5.0,entire_home,Entire villa,-26.6144,153.1001,Sunshine Coast Regional,True,82.0,4.73,18.0,13658.0
2.0,0.8161491197254633,1.0,entire_home,Entire guesthouse,-26.7152,152.8109,Sunshine Coast Regional,True,1066.0,4.98,38.0,10794.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,-26.752,152.8481,Sunshine Coast Regional,True,150.0,4.67,17.0,266.0
10.0,3.0,5.0,entire_home,Entire home,-26.4976,153.0392,Sunshine Coast Regional,True,76.0,4.66,18.0,6937.0
12.0,5.0,8.0,entire_home,Entire home,-26.5694,153.0954,Sunshine Coast Regional,True,20.0,4.7,20.0,0.0
6.0,3.0,4.0,entire_home,Entire home,-26.6823,153.0883,Sunshine Coast Regional,True,106.0,4.72,9.0,8109.0
2.0,1.0,1.0,entire_home,Entire rental unit,-26.6777,153.0822,Sunshine Coast Regional,True,90.0,4.63,12.0,6699.0
4.0,1.0,2.0,entire_home,Entire cottage,-26.7408,152.7955,Sunshine Coast Regional,True,220.0,4.93,41.0,7219.0
2.0,0.8161491197254633,1.0,entire_home,Entire rental unit,-26.7888,153.1423,Sunshine Coast Regional,True,134.0,4.95,20.0,7818.0
2.0,1.0,1.0,private_room,Private room in bed and breakfast,-26.7388,152.9092,Sunshine Coast Regional,True,2.0,4.759614928270952,61.0,8862.0
2.0,1.0,1.0,entire_home,Entire guest suite,-26.6945,153.1345,Sunshine Coast Regional,True,416.0,4.69,13.0,5775.0
6.0,2.0,3.0,entire_home,Entire rental unit,-26.7783,153.1268,Sunshine Coast Regional,True,4.0,4.5,22.0,8108.0
5.0,2.0,3.0,entire_home,Entire rental unit,-26.6542,153.0956,Sunshine Coast Regional,True,34.0,4.5,39.0,9407.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in guest suite,-26.7721,152.867,Sunshine Coast Regional,True,3.0,5.0,6.0,1285.0
10.0,4.0,5.0,entire_home,Entire home,-26.7721,152.867,Sunshine Coast Regional,True,103.0,4.92,19.0,7205.0
15.0,5.0,12.0,entire_home,Entire guesthouse,-26.7076,152.9334,Sunshine Coast Regional,True,264.0,4.98,65.0,80042.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,-26.7722,152.8607,Sunshine Coast Regional,True,31.0,4.77,34.0,1969.0
6.0,3.0,3.0,entire_home,Entire home,-26.7122,152.899,Sunshine Coast Regional,True,4.0,5.0,31.0,0.0
9.0,5.0,6.0,entire_home,Entire home,-26.5877,153.0932,Sunshine Coast Regional,True,210.0,4.99,39.0,33157.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in guest suite,-26.7723,152.8667,Sunshine Coast Regional,True,2.0,4.759614928270952,7.0,1302.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in guest suite,-26.7727,152.8661,Sunshine Coast Regional,True,1.0,4.759614928270952,7.0,1133.0
10.0,4.0,6.0,entire_home,Entire home,-26.7735,152.8602,Sunshine Coast Regional,True,38.0,4.58,37.0,11341.0
2.0,1.0,1.0,entire_home,Entire guest suite,-26.703,152.9097,Sunshine Coast Regional,True,675.0,4.97,24.0,0.0
10.0,5.0,7.0,entire_home,Entire home,-26.5812,153.0966,Sunshine Coast Regional,True,220.0,4.9,23.0,44856.0
8.0,3.0,5.0,entire_home,Entire home,-26.4998,153.0138,Sunshine Coast Regional,True,110.0,4.91,20.0,12596.0
9.0,3.0,5.0,entire_home,Entire home,-26.683,153.1102,Sunshine Coast Regional,True,28.0,4.64,20.0,7158.0
5.0,2.0,3.0,entire_home,Entire cottage,-26.7018,152.9037,Sunshine Coast Regional,True,34.0,5.0,47.0,11656.0
6.0,3.0,4.0,entire_home,Entire rental unit,-26.8037,153.1412,Sunshine Coast Regional,True,148.0,4.84,17.0,12930.0
8.0,4.0,6.0,entire_home,Entire home,-26.5313,153.0872,Sunshine Coast Regional,True,290.0,4.87,30.0,32829.0
8.0,4.0,4.0,entire_home,Entire home,-26.6566,153.1002,Sunshine Coast Regional,True,37.0,4.89,34.0,949.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,-26.7056,152.8069,Sunshine Coast Regional,True,104.0,4.8,4.0,1815.0
5.1931961366051045,2.0,2.0,private_room,Private room in dome,-26.5524,153.0849,Sunshine Coast Regional,True,22.0,4.91,26.0,3521.0
3.0,1.0,2.0,private_room,Private room in dome,-26.5543,153.0847,Sunshine Coast Regional,True,62.0,4.94,23.0,7516.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in dome,-26.5527,153.0858,Sunshine Coast Regional,True,59.0,4.8,27.0,5569.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in dome,-26.5527,153.0857,Sunshine Coast Regional,True,37.0,4.92,26.0,5930.0
6.0,3.0,4.0,entire_home,Entire townhouse,-26.6441,153.0815,Sunshine Coast Regional,True,80.0,4.88,27.0,13584.0
6.0,3.0,4.0,entire_home,Entire home,-26.5341,153.0866,Sunshine Coast Regional,True,31.0,4.65,19.0,4517.0
2.0,1.0,1.0,entire_home,Entire cabin,-26.7614,152.8816,Sunshine Coast Regional,True,264.0,4.98,32.0,7703.0
12.0,5.0,9.0,entire_home,Dome,-26.5532,153.0853,Sunshine Coast Regional,True,207.0,4.8,40.0,46089.0
6.0,3.0,4.0,entire_home,Entire home,-26.5717,153.0961,Sunshine Coast Regional,True,85.0,4.85,32.0,15708.0
5.0,0.8161491197254633,1.0,entire_home,Entire rental unit,-26.6887,153.1152,Sunshine Coast Regional,True,130.0,4.85,28.0,14164.0
4.0,2.0,2.0,entire_home,Entire guesthouse,-26.7064,153.1274,Sunshine Coast Regional,True,32.0,5.0,17.0,5249.0
1.0,1.0,1.0,entire_home,Entire guest suite,-26.6275,152.9766,Sunshine Coast Regional,True,89.0,4.75,21.0,5494.0
3.0,1.0,2.0,entire_home,Entire bungalow,-26.62,152.9952,Sunshine Coast Regional,True,56.0,4.88,24.0,4100.0
4.0,2.0,3.0,entire_home,Entire vacation home,-26.8078,153.1234,Sunshine Coast Regional,True,79.0,4.75,9.0,0.0
2.0,1.0,1.0,entire_home,Entire cottage,-26.5315,153.0844,Sunshine Coast Regional,True,584.0,4.77,16.0,13278.0
8.0,4.0,5.0,entire_home,Entire home,-26.7853,153.1346,Sunshine Coast Regional,True,222.0,4.85,18.0,13129.0
2.0,0.8161491197254633,1.0,entire_home,Entire cottage,-26.6612,152.9571,Sunshine Coast Regional,True,129.0,4.81,30.0,974.0
6.0,2.0,5.0,entire_home,Entire townhouse,-26.6585,153.0999,Sunshine Coast Regional,True,164.0,4.79,49.0,17466.0
5.0,1.0,2.0,entire_home,Entire cottage,-26.7668,152.8849,Sunshine Coast Regional,True,356.0,4.79,18.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,-26.5346,153.081,Sunshine Coast Regional,True,198.0,4.95,31.0,13068.0
12.0,5.0,8.0,entire_home,Entire home,-26.5508,153.1007,Sunshine Coast Regional,True,284.0,4.97,29.0,61979.0
10.0,5.0,5.0,entire_home,Entire home,-26.5376,153.0908,Sunshine Coast Regional,True,110.0,4.68,22.0,2074.0
12.0,5.0,7.0,entire_home,Entire home,-26.5491,153.1005,Sunshine Coast Regional,True,157.0,4.58,23.0,13298.0
2.0,1.0,1.0,entire_home,Entire rental unit,-26.6855,153.115,Sunshine Coast Regional,True,791.0,4.84,21.0,13569.0
2.0,0.8161491197254633,1.0,entire_home,Entire place,-26.7857,152.7115,Sunshine Coast Regional,True,92.0,4.98,53.0,6516.0
4.0,1.0,2.0,entire_home,Entire home,-26.7643,153.0146,Sunshine Coast Regional,True,29.0,5.0,29.0,2112.0
2.0,1.0,1.0,entire_home,Entire guesthouse,-26.6108,152.8913,Sunshine Coast Regional,True,70.0,4.99,46.0,3544.0
2.0,1.0,1.0,entire_home,Entire guest suite,-26.6885,153.1137,Sunshine Coast Regional,True,123.0,4.86,20.0,3756.0
6.0,3.0,4.0,entire_home,Entire home,-26.5437,153.0828,Sunshine Coast Regional,True,95.0,4.83,17.0,9965.0
8.0,4.0,6.0,entire_home,Entire rental unit,-26.7665,153.1358,Sunshine Coast Regional,True,101.0,4.92,54.0,18413.0
7.0,4.0,4.0,entire_home,Entire home,-26.7107,152.9053,Sunshine Coast Regional,True,265.0,4.97,12.0,13057.0
4.0,1.0,4.0,entire_home,Entire guest suite,-26.7578,152.8481,Sunshine Coast Regional,True,194.0,4.76,16.0,8869.0
4.0,2.0,3.0,entire_home,Entire condo,-26.6752,153.1134,Sunshine Coast Regional,True,233.0,4.93,13.0,4716.0
7.0,2.0,5.0,entire_home,Entire bungalow,-26.7827,152.8183,Sunshine Coast Regional,True,445.0,4.91,22.0,0.0
8.0,3.0,5.0,entire_home,Entire villa,-26.5217,153.0895,Sunshine Coast Regional,True,66.0,4.79,19.0,6408.0
4.0,2.0,3.0,entire_home,Entire cottage,-26.7353,152.8668,Sunshine Coast Regional,True,174.0,4.84,25.0,8437.0
6.0,3.0,3.0,entire_home,Entire rental unit,-26.6785,153.117,Sunshine Coast Regional,True,295.0,4.81,13.0,11766.0
10.0,5.0,7.0,entire_home,Entire home,-26.5494,153.0993,Sunshine Coast Regional,True,26.0,5.0,26.0,45879.0
10.0,5.0,6.0,entire_home,Entire home,-26.7878,152.794,Sunshine Coast Regional,True,114.0,4.56,14.0,2245.0
6.0,3.0,4.0,entire_home,Entire rental unit,-26.6778,153.1201,Sunshine Coast Regional,True,67.0,4.61,10.0,16532.0
4.0,2.0,3.0,entire_home,Entire rental unit,-26.6632,153.1044,Sunshine Coast Regional,True,215.0,4.8,21.0,0.0
4.0,2.0,3.0,entire_home,Entire rental unit,-26.6536,153.102,Sunshine Coast Regional,True,37.0,4.97,41.0,0.0
11.0,5.0,5.0,entire_home,Entire home,-26.5748,153.0973,Sunshine Coast Regional,True,12.0,4.83,32.0,3063.0
2.0,1.0,1.0,entire_home,Entire guesthouse,-26.4441,153.0228,Sunshine Coast Regional,True,210.0,4.96,86.0,10610.0
3.0,1.0,2.0,entire_home,Entire rental unit,-26.7687,153.1332,Sunshine Coast Regional,True,185.0,4.74,48.0,8461.0
4.0,2.0,3.0,entire_home,Entire rental unit,-26.65,153.092,Sunshine Coast Regional,True,218.0,4.67,9.0,7740.0
2.0,0.8161491197254633,1.0,entire_home,Entire rental unit,-26.5397,153.0941,Sunshine Coast Regional,True,335.0,4.94,27.0,0.0
14.0,4.0,9.0,entire_home,Entire home,-26.809,153.1214,Sunshine Coast Regional,True,177.0,4.67,55.0,22228.0
5.0,3.0,3.0,entire_home,Entire home,-26.5884,153.0933,Sunshine Coast Regional,True,105.0,4.77,28.0,11252.0
2.0,1.0,1.0,entire_home,Entire guest suite,-26.7485,152.8449,Sunshine Coast Regional,True,392.0,4.88,11.0,4671.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in bed and breakfast,-26.6823,153.1092,Sunshine Coast Regional,True,135.0,4.93,32.0,8242.0
6.0,3.0,5.0,entire_home,Entire home,-26.7668,153.1342,Sunshine Coast Regional,True,115.0,4.63,23.0,11930.0
6.0,3.0,4.0,entire_home,Entire home,-26.6657,153.1031,Sunshine Coast Regional,True,221.0,4.9,25.0,1421.0
7.0,3.0,5.0,entire_home,Entire home,-26.7644,152.8164,Sunshine Coast Regional,True,71.0,4.93,25.0,9945.0
9.0,5.0,6.0,entire_home,Entire home,-26.686,152.8687,Sunshine Coast Regional,True,207.0,4.91,57.0,22526.0
2.0,1.0,1.0,entire_home,Entire cabin,-26.4893,152.9955,Sunshine Coast Regional,True,523.0,4.89,20.0,7723.0
7.0,3.0,4.0,entire_home,Entire home,-26.6493,153.0837,Sunshine Coast Regional,True,98.0,4.82,16.0,9638.0
2.0,2.0,2.0,entire_home,Entire rental unit,-26.6784,153.1119,Sunshine Coast Regional,True,155.0,4.98,24.0,352.0
6.0,2.0,3.0,entire_home,Entire rental unit,-26.7955,153.1437,Sunshine Coast Regional,True,59.0,4.86,80.0,0.0
8.0,4.0,4.0,entire_home,Farm stay,-26.6369,152.8445,Sunshine Coast Regional,True,186.0,4.98,28.0,3318.0
2.0,1.0,1.0,entire_home,Entire guest suite,-26.7786,153.1143,Sunshine Coast Regional,True,225.0,4.88,26.0,7947.0
6.0,3.0,8.0,entire_home,Entire home,-26.6776,153.0781,Sunshine Coast Regional,True,340.0,4.84,16.0,11103.0
8.0,4.0,5.0,entire_home,Entire home,-26.5338,153.0913,Sunshine Coast Regional,True,10.0,4.8,35.0,5567.0
2.0,1.0,1.0,entire_home,Entire guest suite,-26.6845,153.0918,Sunshine Coast Regional,True,95.0,4.81,14.0,2515.0
8.0,3.0,5.0,entire_home,Entire home,-26.5222,153.084,Sunshine Coast Regional,True,88.0,4.86,37.0,28363.0
4.0,2.0,3.0,entire_home,Entire loft,-26.6851,153.0917,Sunshine Coast Regional,True,54.0,4.7,25.0,0.0
7.0,3.0,4.0,entire_home,Entire home,-26.5824,153.0959,Sunshine Coast Regional,True,33.0,4.58,31.0,22374.0
9.0,3.0,6.0,entire_home,Entire home,-26.5825,153.0958,Sunshine Coast Regional,True,30.0,4.67,29.0,29021.0
12.0,5.0,8.0,entire_home,Entire home,-26.5365,153.0846,Sunshine Coast Regional,True,107.0,4.64,25.0,26142.0
2.0,1.0,1.0,private_room,Private room in home,-26.6644,153.1014,Sunshine Coast Regional,True,49.0,4.92,34.0,4232.0
5.0,2.0,4.0,entire_home,Train,-26.7715,152.9985,Sunshine Coast Regional,True,601.0,4.96,26.0,10235.0
2.0,1.0,1.0,entire_home,Entire guesthouse,-26.6814,153.1079,Sunshine Coast Regional,True,975.0,4.86,23.0,4782.0
6.0,3.0,4.0,entire_home,Entire home,-26.521,153.0865,Sunshine Coast Regional,True,49.0,4.9,13.0,10439.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,-26.7236,153.0612,Sunshine Coast Regional,True,81.0,4.9,1.0,534.0
2.0,1.0,1.0,entire_home,Entire rental unit,-26.6739,153.1117,Sunshine Coast Regional,True,180.0,4.83,19.0,3899.0
4.0,2.0,2.0,entire_home,Entire home,-26.4631,153.0616,Sunshine Coast Regional,True,385.0,4.92,28.0,7345.0
2.0,1.0,1.0,entire_home,Entire cabin,-26.7311,152.9246,Sunshine Coast Regional,True,221.0,4.88,32.0,5199.0
7.0,3.0,4.0,entire_home,Entire rental unit,-26.8052,153.1264,Sunshine Coast Regional,True,48.0,4.67,14.0,15546.0
2.0,1.0,1.0,entire_home,Entire bungalow,-26.7329,152.898,Sunshine Coast Regional,True,85.0,4.81,7.0,5564.0
2.0,1.0,1.0,entire_home,Entire cabin,-26.5412,152.9764,Sunshine Coast Regional,True,156.0,4.8,9.0,1348.0
5.1931961366051045,2.0,3.0,private_room,Private room in home,-26.6893,153.1279,Sunshine Coast Regional,True,134.0,4.82,29.0,2608.0
4.0,1.0,2.0,entire_home,Entire guesthouse,-26.5131,152.9663,Sunshine Coast Regional,True,255.0,4.96,35.0,1114.0
2.0,1.0,1.0,entire_home,Entire guest suite,-26.7807,153.1061,Sunshine Coast Regional,True,397.0,4.97,28.0,6745.0
4.0,2.0,3.0,entire_home,Entire rental unit,-26.6765,153.1124,Sunshine Coast Regional,True,13.0,4.92,27.0,11994.0
5.0,3.0,3.0,entire_home,Barn,-26.471,152.8925,Sunshine Coast Regional,True,281.0,4.95,46.0,8687.0
6.0,3.0,4.0,entire_home,Entire rental unit,-26.68,153.1208,Sunshine Coast Regional,True,232.0,4.92,37.0,16755.0
2.0,1.0,1.0,entire_home,Entire guesthouse,-26.4573,152.9868,Sunshine Coast Regional,True,323.0,4.92,45.0,7692.0
2.0,1.0,1.0,entire_home,Entire place,-26.6742,153.109,Sunshine Coast Regional,True,171.0,4.88,16.0,1472.0
10.0,5.0,5.0,entire_home,Entire home,-26.7679,153.1311,Sunshine Coast Regional,True,42.0,4.95,29.0,2185.0
2.0,1.0,1.0,entire_home,Entire rental unit,-26.5324,153.0929,Sunshine Coast Regional,True,73.0,4.84,18.0,13170.0
8.0,3.0,6.0,entire_home,Entire townhouse,-26.5669,153.0969,Sunshine Coast Regional,True,120.0,4.95,36.0,16268.0
12.0,4.0,8.0,entire_home,Entire home,-26.6722,153.1092,Sunshine Coast Regional,True,72.0,4.69,53.0,39514.0
2.0,1.0,1.0,entire_home,Entire rental unit,-26.6815,153.116,Sunshine Coast Regional,True,24.0,4.58,14.0,0.0
6.0,3.0,4.0,entire_home,Entire rental unit,-26.5342,153.0914,Sunshine Coast Regional,True,9.0,5.0,15.0,5969.0
4.0,2.0,4.0,entire_home,Entire cabin,-26.6789,152.7928,Sunshine Coast Regional,True,74.0,4.99,22.0,313.0
4.0,1.0,3.0,entire_home,Entire guest suite,-26.7864,153.1368,Sunshine Coast Regional,True,445.0,4.81,24.0,0.0
8.0,3.0,4.0,entire_home,Entire home,-26.7116,152.7979,Sunshine Coast Regional,True,548.0,4.99,49.0,14424.0
4.0,2.0,3.0,entire_home,Entire rental unit,-26.6532,153.1033,Sunshine Coast Regional,True,154.0,4.69,21.0,1450.0
4.0,2.0,2.0,entire_home,Entire rental unit,-26.6815,153.1161,Sunshine Coast Regional,True,17.0,4.88,14.0,4795.0
4.0,2.0,2.0,entire_home,Entire townhouse,-26.6814,153.1162,Sunshine Coast Regional,True,31.0,4.65,20.0,17770.0
10.0,3.0,6.0,entire_home,Entire home,-26.6862,152.891,Sunshine Coast Regional,True,107.0,4.79,27.0,9473.0
8.0,4.0,5.0,entire_home,Entire home,-26.6171,153.0939,Sunshine Coast Regional,True,21.0,4.71,102.0,3171.0
4.0,2.0,3.0,entire_home,Entire rental unit,-26.6504,153.0927,Sunshine Coast Regional,True,229.0,4.84,19.0,9426.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in bed and breakfast,-26.8039,152.9605,Sunshine Coast Regional,True,298.0,4.91,12.0,3187.0
8.0,4.0,6.0,entire_home,Entire home,-26.7839,153.1362,Sunshine Coast Regional,True,197.0,4.93,35.0,17253.0
2.0,1.0,2.0,entire_home,Entire guest suite,-26.6942,153.1333,Sunshine Coast Regional,True,564.0,4.87,16.0,1774.0
4.0,2.0,1.0,entire_home,Entire rental unit,-26.6815,153.116,Sunshine Coast Regional,True,8.0,4.75,17.0,0.0
2.0,1.0,1.0,entire_home,Tiny home,-26.4717,152.9468,Sunshine Coast Regional,True,16.0,5.0,12.0,1307.0
3.0,1.0,1.0,entire_home,Entire guesthouse,-26.7013,152.994,Sunshine Coast Regional,True,98.0,4.96,29.0,3543.0
2.0,1.0,1.0,entire_home,Entire guesthouse,-26.5437,153.0793,Sunshine Coast Regional,True,6.0,5.0,19.0,4180.0
4.0,2.0,3.0,entire_home,Entire guesthouse,-26.5503,153.0982,Sunshine Coast Regional,True,636.0,4.92,34.0,9132.0
4.0,2.0,2.0,entire_home,Entire rental unit,-26.8029,153.1407,Sunshine Coast Regional,True,13.0,4.77,14.0,0.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in condo,-26.6651,153.1048,Sunshine Coast Regional,True,323.0,4.87,29.0,4162.0
